key,year,ntd_id,number_of_state_counties,tam_tier,personal_vehicles,density,uza_name,tribal_area_name,service_area_sq_miles,total_voms,city,fta_recipient_id,region,state_admin_funds_expended,zip_code_ext,zip_code,ueid,address_line_2,number_of_counties_with_service,reporter_acronym,original_due_date,sq_miles,address_line_1,p_o__box,fy_end_date,reported_by_ntd_id,population,reporting_module,service_area_pop,subrecipient_type,state,volunteer_drivers,primary_uza,doing_business_as,reporter_type,legacy_ntd_id,voms_do,url,reported_by_name,voms_pt,organization_type,agency_name,_valid_from,_valid_to,_is_current
e0cf536b2143dd37446960de06309a79,2021,7R01-70136,,Tier II,2.0,,,,,15.0,Dubuque,1812.0,7.0,,2273.0,52002.0,C5G1NEBZALK9,Suite 200,,RTA,1643587200000,,7600 Commerce Park,,1632960000000,7R01,,Rural,,Rural General Public Transit,IA,7.0,,,Rural Reporter,7R01-008,15.0,http://www.rta8.org,Iowa Department of Transportation,,Independent Public Agency or Authority of Transit Service,"Delaware, Dubuque & Jackson County Regional Transi",2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
9b8b39418e986f29f0766036634b193b,2021,7R03-70085,,Tier II,,,,,,3.0,Mount Vernon,1814.0,7.0,,1403.0,65712.0,KJV1T9WVSQR5,,,,1635638400000,,319 E Dallas St,70,1625011200000,7R03,,Rural,,Rural General Public Transit,MO,,,,Rural Reporter,7R03-005,3.0,http://www.mtvernon-cityhall.org,Missouri Department of Transportation,,"City, County or Local Government Unit or Department of Transportation",City of Mount Vernon,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
a0208b7076a0fc20c8ff3711e79b4eae,2021,88170,,Tier II,,0.0,Montana Non-UZA,"Fort Belknap Reservation and Off-Reservation Trust Land, MT",,0.0,Harlem,1144.0,8.0,,9455.0,59526.0,GUKNJT86N478,,,FBIC,1643587200000,0.0,656 Agency Main St,66,1632960000000,,0.0,Tribe,,,MT,,0.0,,Reduced Reporter,8T05,0.0,www.ftbelknap.org,,,Tribe,Fort Belknap Indian Community,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
de36eeec8f65c3056b70e6799fe91fed,2021,8R05-88219,,Tier II,,,,,,4.0,Powell,1168.0,8.0,,,82435.0,,,,,1643587200000,,248 N Gilbert St,,1632960000000,8R05,,Rural,,Rural General Public Transit,WY,,,,Rural Reporter,,4.0,https://211wyoming.communityos.org/zf/profile/agency/id/466890,Wyoming Department of Transportation,,Private-Non-Profit Corporation,"Powell Senior Citizens Ago-Go, Inc.",2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
b1ccc78bfee4bd9047cc9d752cc98581,2021,A0011-55530,,Tier II,,,,,,,Sterling Heights,,5.0,,4083.0,48313.0,Z74LLKGQS693,,,,1635638400000,,40555 Utica Rd,P.O. Box 8009,1625011200000,A0011,,Asset,,Asset Subrecipient,MI,,,,Reduced Asset Reporter,,,http://www.ci.sterling-heights.mi.us,Suburban Mobility Authority for Regional Transportation,,"City, County or Local Government Unit or Department of Transportation",City of Sterling Heights,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
ecf8a74329333d8c5be46dc27af1e23e,2021,A0011-55578,,Tier II,,,,,,,Waterford,,5.0,,2307.0,48328.0,H1NUT4D94DN5,,,,1635638400000,,501 N Cass Lake Rd,,1625011200000,A0011,,Asset,,Asset Subrecipient,MI,,,,Reduced Asset Reporter,,,http://www.waterford.k12.mi.us/pages/51377/waterford-senior-center,Suburban Mobility Authority for Regional Transportation,,"City, County or Local Government Unit or Department of Transportation",Waterford Township,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
4108a4c810ead8467d12a20dbaea3e4f,2021,A0011-55582,,Tier II,,,,,,,Birmingham,,5.0,,1509.0,48009.0,,,,,1635638400000,,2121 Midvale,,1625011200000,A0011,,Asset,,Asset Subrecipient,MI,,,,Reduced Asset Reporter,,,www.BirminghamNext.org,Suburban Mobility Authority for Regional Transportation,,Private-Non-Profit Corporation,Birmingham Area Seniors Coordinating Council d/b/a NEXT,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
1e7617f2715b7aed6b97ac4c6c2730f5,2021,A0026,,N/A - Group Plan Sponsor,,3165.0,"Phoenix-Mesa, AZ",,,,Phoenix,,9.0,,,85003.0,,STE 900,,,1635638400000,1147.0,302 N 1St Ave,,1625011200000,,3629114.0,Asset,,,AZ,,12.0,,Group Plan Sponsor,,,http://www.valleymetro.org/,,,"City, County or Local Government Unit or Department of Transportation",City of Phoenix Public Transit Department,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
c1edbb4d30b1fae985a11168d76c57c7,2022,10162,,Tier II,0.0,,,,,15.0,Nantucket,1349.0,1.0,,3555.0,2554.0,U9R7N2G1JFV5,,,NRTA,1667174400000,,20R S Water St,,1656547200000,1R02,,Rural,,Rural General Public Transit,MA,0.0,,,Rural Reporter,1R02-004,,http://www.nrtawave.com,Massachusetts Department of Transportation ,15.0,Public Agency or Authority of Transit Service,Nantucket Regional Transit Authority,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
0e1f650099c199c304cd1efc85f4e1ca,2022,10183,,Tier II,,889.0,"Barnstable Town, MA",,2100.0,22.0,Falmouth,1368.0,1.0,,2893.0,2540.0,KT82NR5G3KP6,,,WHMVNSSA,1682812800000,341.28,228 Palmer Ave,,1672444800000,,303269.0,Urban,263851.0,,MA,,,,Full Reporter,,22.0,www.steamshipauthority.com,,,Public Agency or Authority of Transit Service,"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
cf7c36d40ca8972013416f1654975aae,2022,20200,,Tier II,,3001.0,"Philadelphia, PA--NJ--DE--MD",,1898.0,28.0,Blackwood,1414.0,2.0,,2946.0,8012.0,TJJCCKJFWNH4,,,SJTA,1682812800000,1898.19,512 Lakeland Rd,,1672444800000,,5696125.0,Urban,1525228.0,,NJ,,,,Reduced Reporter,2200,28.0,http://www.sjta.com/,,,Public Agency or Authority of Transit Service,South Jersey Transportation Authority,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
ca30e285e57d8062b369f740514d44eb,2022,299,,Tier II,3.0,,,,,14.0,Goldendale,1724.0,10.0,,8905.0,98620.0,LUMMDUGCZWE7,,,MATS,1682812800000,,115 W Court St Ms 205,,1672444800000,0R03,,Rural,,Rural General Public Transit,WA,3.0,,,Rural Reporter,0R03-015,14.0,http://www.klickitatcounty.org/363/Mount-Adams-Transportation-Service-MATS,Washington State Department of Transportation,,County or Local Government Unit or Department of Transportation,Klickitat County Senior Services,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
7aab6b6639bbb77f10363a459df12923,2022,40,,Tier I (Rail),,3607.0,"Seattle--Tacoma, WA",,1087.0,321.0,Seattle,5656.0,10.0,,2826.0,98104.0,GPFAQBCY95D3,,,ST,1682812800000,982.52,401 S Jackson St,,1672444800000,,3544011.0,Urban,3306990.0,,WA,,,Sound Transit,Full Reporter,40,221.0,http://www.soundtransit.org/,,100.0,Public Agency or Authority of Transit Service,Central Puget Sound Regional Transit Authority,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
9a2e1e8555f2832119af774479a5b19c,2022,40160,,Tier II,,1639.0,"Arecibo, PR",,46.0,6.0,Camuy,5487.0,4.0,,2679.0,627.0,KL7AFYA6FXD5,,,,1667174400000,75.49,11 Calle Iguina E,539,1656547200000,,123724.0,Urban,35159.0,,PR,,,,Reduced Reporter,4160,6.0,,,,County or Local Government Unit or Department of Transportation,Municipality of Camuy,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
15fd2b81c3bfd38388c75030a8065a92,2022,40255,,Tier II,,,,,,0.0,Hollywood,1082.0,4.0,,4800.0,33020.0,KDM1AK6B6JM9,,,COH,1675123200000,,2600 Hollywood Blvd Ste 119,,1664496000000,,,Urban,,,FL,,,City of Hollywood,Planning Reporter,,,http://www.hollywoodfl.org,,,County or Local Government Unit or Department of Transportation,City of Hollywood,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
a1623de709ef4cb32c64a9b2fde3d461,2022,40265,,Tier II,,1391.0,"Decatur, AL",,1316.0,28.0,Decatur,1000.0,4.0,,2514.0,35601.0,VLJMHLLDLY84,,,NARCOG,1675123200000,43.47,216 Jackson St Se,C,1664496000000,,60458.0,Urban,152680.0,,AL,,,NARCOG Regional Transit Agency,Full Reporter,,28.0,https://www.narcog.org/serving-communities/transportation,,,COG or Other Planning Agency,North Central Alabama Regional Council of Governments,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
0a44494ec54d69cc6c314d52758e8901,2022,44952,,Tier II,,,,,,0.0,Arecibo,,4.0,,4527.0,612.0,KDZ6TG5JZ6G6,#100,,,1667174400000,,Avenida Jose De Diego,1086,1656547200000,4R09,,Asset,,Asset Subrecipient,PR,,,,Reduced Asset Reporter,,,https://act.dtop.pr.gov,Puerto Rico Highway and Transportation Authority,,County or Local Government Unit or Department of Transportation,Municipality of Arecibo,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
96f1a770d28305c82373d9cb6ca4875e,2022,50061,,Tier II,,1566.0,"Decatur, IL",,53.0,23.0,Decatur,1274.0,5.0,,1005.0,62523.0,HCL3MP6L8XV5,,,DPTS,1667174400000,55.11,1 Gary K Anderson Plz,,1656547200000,,86287.0,Urban,74746.0,,IL,,,Decatur Public Transit System,Full Reporter,5061,,https://decaturil.gov/departments/transit/,,23.0,County or Local Government Unit or Department of Transportation,"City of Decatur, Il",2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
152a80816cf9990ddd996626274d1947,2022,50132,,Tier II,,1178.0,"Benton Harbor--Lincoln--St. Joseph, MI",,14.0,24.0,Benton Harbor,1215.0,5.0,,4425.0,49022.0,GXECL47JBXX1,,,TCATA,1675123200000,52.53,275 E Wall St,837,1664496000000,,61888.0,Urban,27000.0,,MI,,,,Reduced Reporter,5132,24.0,http://mywaythere.org/tcata.asp,,,Public Agency or Authority of Transit Service,Twin Cities Area Transportation Authority,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
a8cec9aea530f7f18faedb4ac169f0c4,2022,50473,,Tier II,0.0,,,,,10.0,Adrian,1207.0,5.0,,,49221.0,,,,,1675123200000,,135 East Maumee Street ,,1664496000000,5R03,,Rural,,Rural General Public Transit,MI,0.0,,,Rural Reporter,5R03-046,,http://www.lenawee.mi.us/225/Lenawee-Transportation,Michigan Department of Transportation,10.0,County or Local Government Unit or Department of Transportation,Lenawee Transportation Corporation,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
99adc119d09263c8bb5674ec2268a442,2022,55282,,Tier II,,0.0,Wisconsin Non-UZA,"Bad River Reservation, WI",0.0,2.0,Odanah,7230.0,5.0,,126.0,54861.0,Y25QVLBJCLB6,,,BRT,1675123200000,0.0,72682 Maple St,126,1664496000000,,2782206.0,Tribe,0.0,,WI,,,Bad River Transit,Reduced Reporter,5T12,2.0,http://www.badriver-nsn.gov/,,,Tribe,Bad River Band of Lake Superior Tribe of Chippewa,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
227ae6f286db22dba2727efca8be23fb,2022,55307,,Tier II,0.0,,,,,5.0,Springfield,1177.0,5.0,,1968.0,62701.0,RJFZHS8UCLJ6,STE 204,,SMART,1667174400000,,200 S 9Th St,,1656547200000,5R01,,Rural,,Rural General Public Transit,IL,0.0,,Sangamon/Menard Area Regional Transit,Rural Reporter,,5.0,http://www.smartrides.org,Illinois Department of Transportation,,County or Local Government Unit or Department of Transportation,Sangamon County,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
772bf8122f52c3b68c1dfe7b2304951e,2022,55497,,Tier II,,,,,,0.0,Norwalk,,5.0,,,44857.0,,Unit C,,,1682812800000,,130 Shady Lane Drive ,,1672444800000,5R05,,Asset,,Asset Subrecipient,OH,,,,Reduced Asset Reporter,,,https://sfaconnection.org/,Ohio Department of Transportation,,Corporation,"Services for Aging, Inc.",2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
56f9f95c2f279a98c3a460695f7fc1b7,2022,55596,,Tier II,,,,,,0.0,Cleveland,,5.0,,2765.0,44103.0,,,,,1667174400000,,7201 Wade Park Ave,,1656547200000,A0019,,Asset,,Asset Subrecipient,OH,,,,Reduced Asset Reporter,,,https://www.elizabryant.org/,Northeast Ohio Areawide Coordinating Agency,,Corporation,Eliza Bryant Village,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
8cd7563f92fb3c453b972839bf5fde63,2022,60016,,Tier II,,1526.0,"Beaumont, TX",,41.0,18.0,Beaumont,2067.0,6.0,,3548.0,77701.0,JELUBU1G59Z9,,,BMT,1675123200000,96.1,801 Main St,,1664496000000,,146649.0,Urban,82731.0,,TX,,,Beaumont Municipal Transit System,Full Reporter,6016,,http://www.beaumonttransit.com/,,18.0,County or Local Government Unit or Department of Transportation,City of Beaumont,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
86a48b0dbfe6c3d3c67be62f9fa26288,2022,60072,,Tier II,,1885.0,"Fayetteville--Springdale--Rogers, AR--MO",,3253.0,19.0,Springdale,6263.0,6.0,,309.0,72764.0,KHKZJH3VK1C1,,,ORT,1682812800000,198.27,2423 E Robinson Ave,785,1672444800000,,373687.0,Urban,467570.0,,AR,,,,Reduced Reporter,6072,19.0,http://www.ozark.org/,,,Public Agency or Authority of Transit Service,Ozark Regional Transit,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
a7cba1571a423c2ec96b5ae599971b30,2022,66158,,Tier II,,0.0,Oklahoma Non-UZA,"Creek/Seminole joint-use OTSA, OK; Seminole OTSA, OK",0.0,5.0,Wewoka,6709.0,6.0,,1498.0,74884.0,KJYDNF7PDEF1,QUARTER MILE E,,SNPT,1675123200000,0.0,Junction 270 & 56 Hwy,1498,1664496000000,,1994607.0,Tribe,0.0,,OK,,,,Reduced Reporter,6T12,5.0,http://www.sno-nsn.gov/,,,Tribe,Seminole Nation Public Transit,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
e19ba955b67fff1dc3fd906aad5ab873,2022,66320,,Tier II,,,,,,0.0,Zapata,,6.0,,2966.0,78076.0,DJJDNNUY7QC8,STE 415,,,1675123200000,,200 E 7Th St,,1661904000000,6R05,,Asset,,Asset Subrecipient,TX,,,,Reduced Asset Reporter,,,http://www.co.zapata.tx.us/,Texas Department of Transportation,,County or Local Government Unit or Department of Transportation,Zapata County,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
6d309ab2df71a70dc018d81c620844bf,2022,70030,,Tier II,,2495.0,"Iowa City, IA",,22.0,7.0,Coralville,1834.0,7.0,,1708.0,52241.0,QNVXMHKSJNN8,,,CTS,1667174400000,50.83,1512 7Th St,5127,1656547200000,,126810.0,Urban,43824.0,,IA,,,City of Coralville,Full Reporter,7030,7.0,http://www.coralville.org/transit,,,County or Local Government Unit or Department of Transportation,City of Coralville,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
ca3dac2da5e0b4299a5e51f200868cce,2022,70140,,Tier II,0.0,,,,,6.0,East Prairie,1814.0,7.0,,1123.0,63845.0,,"274 S. Clay Morgan, Industrial Park",,,1667174400000,,P. O. Box 193,193,1656547200000,7R03,,Rural,,Rural General Public Transit,MO,0.0,,,Rural Reporter,7R03-009,6.0,,Missouri Department of Transportation,,Corporation,"Mississippi County Transit System, Inc.",2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
e3f1cdab8df9d149f96a71acd430585e,2022,80154,,Tier II,0.0,,,,,2.0,Brandon,1160.0,8.0,,1135.0,57005.0,FMH7WMRAJX65,,,,1675123200000,,304 S Main Ave,199,1664496000000,8R04,,Rural,,Rural General Public Transit,SD,0.0,,,Rural Reporter,8R04-005,2.0,http://www.brandon.govoffice.com,South Dakota Department of Transportation,,County or Local Government Unit or Department of Transportation,City of Brandon - Brandon City Transit,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
b9d9f443cb493dc712ffdd0f214744c7,2022,80183,,Tier II,0.0,,,,,5.0,Glasgow,1144.0,8.0,,2405.0,59230.0,J1SNWQG18LB3,,,Valley County,1667174400000,,501 Court Sq Ste 1,,1656547200000,8R02,,Rural,,Rural General Public Transit,MT,0.0,,,Rural Reporter,8R02-006,5.0,http://www.valleycountytransit.com,Montana Department of Transportation,,County or Local Government Unit or Department of Transportation,Valley County Transit,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
c9ad46118bad124ca0248780607d2170,2022,91100,,Tier II,0.0,,,,,7.0,Laughlin,1625.0,9.0,,1500.0,89029.0,C364MHM3H557,,,SNBC,1675123200000,,260 E Laughlin Civic Dr,,1664496000000,9R04,,Rural,,Rural General Public Transit,NV,0.0,,,Rural Reporter,9R04-035,7.0,http://www.sntc.net,Nevada Department of Transportation,,Corporation,SNTC - Boulder City,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
c34096af4db865ef8b8c3acefd7196af,2022,99434,,Tier II,0.0,,,,,9.0,Pago Pago,2161.0,9.0,,,96799.0,WYVXFUU3BKS4,,,,1675123200000,,Tafuna Industrial Park Dpw Complex,,1664496000000,9R06,,Rural,,Rural General Public Transit,AS,0.0,,,Rural Reporter,,9.0,https://www.dialaride.as/,American Samoa Department of Public Works,,Government Unit or Department of Transportation,American Samoa Government Dept. of Public Works,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
be9075dafdb27be79811355704b6f451,2021,0R01-00425,,Tier II,,,,,,,St. Anthony,,10.0,,,83445.0,,,,FCSC,1635638400000,,151 W 1St Ave,,1625011200000,0R01,,Asset,,Asset Subrecipient,ID,,,,Reduced Asset Reporter,,,http://www.stanthonyseniorcenter.org/node/3,Idaho Transportation Department,,Private-Non-Profit Corporation,Fremont County Senior Center,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
ccad8a4f3d6195c0fec22e63c0f75b51,2021,0R01-00430,,Tier II,,,,,,,Caldwell,,10.0,,,83605.0,,,,WIT,1635638400000,,3919 W Ustick Road,,1625011200000,0R01,,Asset,,Asset Subrecipient,ID,,,,Reduced Asset Reporter,,,www.witcoinc.net,Idaho Transportation Department,,Private-Non-Profit Corporation,"Witco, Inc.",2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
2378a1cf9a523a22c0f8b0af17c31071,2021,0R01-00441,,Tier II,,,,,,,Grand View,,10.0,,,83624.0,,,,RR,1635638400000,,,453,1625011200000,0R01,,Asset,,Asset Subrecipient,ID,,,,Reduced Asset Reporter,,,www.eoaidaho.org,Idaho Transportation Department,,Private-Non-Profit Corporation,Rimrock Senior Center,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
11e234cec46985682d65832e12ea4bfc,2021,10042,,Tier II,,1981.0,"Bridgeport-Stamford, CT-NY",,58.0,12.0,Derby,1859.0,1.0,,1932.0,6418.0,KQHAFG8M2TD3,,,VTD,1635638400000,466.0,41 Main St,,1625011200000,,923311.0,Urban,88364.0,,CT,,48.0,,Full Reporter,1042,12.0,http://www.valleytransit.org/,,,Independent Public Agency or Authority of Transit Service,Valley Transit District,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
123e0f8f488d880245aa307c62f3760a,2021,1R01-11208,,Tier II,,,,,,,Groton,,1.0,,,6340.0,,,,,1635638400000,,102 Newton Road,,1625011200000,1R01,,Asset,,Asset Subrecipient,CT,,,,Reduced Asset Reporter,,,http://www.groton-ct.gov/,Connecticut Department of Transportation,,"City, County or Local Government Unit or Department of Transportation",Town of Groton,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
ddbab4e35423948385c5cfd8e70b70bc,2021,20148,,Tier II,,1295.0,"Poughkeepsie-Newburgh, NY-NJ",,132.0,7.0,New Windsor,3152.0,2.0,,,12550.0,,,,NBBC,1651276800000,327.0,24 Windsor Highway,2628,1640908800000,,423566.0,Urban,249175.0,,NY,,89.0,,Reduced Reporter,2148,7.0,http://www.leprechaunlines.com/,,,Private Provider Reporting on Behalf of a Public Entity,Newburgh Beacon Bus Corporation,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
bfafd70555f39343985a8cace497c97a,2021,30066,,Tier II,,1404.0,"Weirton-Steubenville, WV-OH-PA",,19.0,10.0,Weirton,5357.0,3.0,,4527.0,26062.0,RMGSH45WLGA1,,,WTC,1635638400000,51.0,200 Municipal Plz,,1625011200000,,70889.0,Urban,19664.0,,WV,,389.0,,Reduced Reporter,3066,10.0,http://cityofweirton.com/221/Weirton-Transit-Corporation,,,Other Publicly-Owned or Privately Chartered Corporation,Weirton Transit Corporation,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
54264cb86f41c588dff9adb1d0f54f1e,2021,40049,,Tier II,,891.0,"Gadsden, AL",,37.0,14.0,Gadsden,1016.0,4.0,,3700.0,35901.0,GBKLQFKKMNL5,,,GTS,1643587200000,72.0,90 Broad St,267,1632960000000,,64172.0,Urban,61709.0,,AL,,426.0,,Reduced Reporter,4049,14.0,http://www.gadsdendot.com/,,,"City, County or Local Government Unit or Department of Transportation", City of Gadsden,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
b321e94b42e375217a31ff50bfa22f5f,2021,40073,,Tier II,,1498.0,"Auburn, AL",,609.0,24.0,Opelika,1000.0,4.0,,6834.0,36801.0,LNKEABERNJZ4,,,LRCOG,1643587200000,50.0,2207 Gateway Dr,,1632960000000,,74741.0,Urban,193194.0,,AL,,374.0,,Reduced Reporter,4073,24.0,http://www.lrcog.com/transportation.html,,,"MPO, COG or Other Planning Agency",Lee-Russell Council of Governments,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
80e331c07cea8633adc43dee8638161b,2021,40144,,Tier II,,1036.0,"Gainesville, GA",,361.0,25.0,Gainesville,1002.0,4.0,,3753.0,30501.0,JTMEU6ARD3S5,,,HAT,1635638400000,126.0,300 Henry Ward Way Se,,1625011200000,,130846.0,Urban,199999.0,,GA,,245.0,Hall Area Transit,Reduced Reporter,4144,25.0,www.gainesville.org/hall-area-transit,,,"City, County or Local Government Unit or Department of Transportation",City of Gainesville,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
1711596a3612bfe2c657833a9bd1a60a,2021,40172,,Tier II,,811.0,"Hickory, NC",,1665.0,53.0,Conover,6824.0,4.0,,9676.0,28613.0,RPLJX83Q6DU1,,,WPRTA,1635638400000,262.0,1515 4Th St Sw,,1625011200000,,212195.0,Urban,372155.0,,NC,,170.0,dba: Greenway Public Transportation,Full Reporter,4172,53.0,http://www.mygreenway.org/,,,Independent Public Agency or Authority of Transit Service,Western Piedmont Regional Transit Authority ,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
c953f2155fbf8860c87e17278f275d24,2021,40178,,Tier II,,1721.0,"Nashville-Davidson, TN",,7505.0,31.0,Franklin,6417.0,4.0,,2828.0,37064.0,PJVGHBBGJVW5,,,TMA,1635638400000,563.0,708 Columbia Ave,,1625011200000,,969587.0,Urban,1978890.0,,TN,,44.0,,Full Reporter,4178,31.0,http://www.tmagroup.org/,,,Private Provider Reporting on Behalf of a Public Entity,The Transportation Management Association Group,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
8cbd02c66e2edf5bc84a6dbb1f90e10b,2021,40238,,Tier II,,4442.0,"Miami, FL",,12.0,4.0,Coconut Creek,1082.0,4.0,,3879.0,33063.0,HWCKX2B1SCN4,,,,1643587200000,1239.0,4800 W Copans Rd,,1632960000000,,5502379.0,Urban,61361.0,,FL,,4.0,,Reduced Reporter,,4.0,https://www.coconutcreek.net/pw/freebus,,,"City, County or Local Government Unit or Department of Transportation",City of Coconut Creek,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
b1cbe51042bd947437fe84cedcab662a,2021,4R01-40960,,Tier II,,,,,,5.0,Gadsden,1000.0,4.0,,3663.0,35901.0,LN4UNLWCVR35,Suite 215,,,1643587200000,,800 Forrest Ave Ste 11,,1632960000000,4R01,,Rural,,Rural General Public Transit,AL,,,,Rural Reporter,4R01-013,5.0,http://www.etowahcounty.org,Alabama Department of Transportation,,"City, County or Local Government Unit or Department of Transportation",Etowah County Commission,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
72408466de3ce169b724484c37175001,2021,4R08-40954,,Tier II,,,,,,134.0,Mount Pleasant,1007.0,4.0,,4024.0,38474.0,JRLZMYUZNKV9,,,SCTDD,1635638400000,,101 Sam Watkins Blvd,,1625011200000,4R08,,Rural,,Rural General Public Transit,TN,,,,Rural Reporter,4R08-007,134.0,http://www.SCTDD.org,Tennessee Department of Transportation,,Independent Public Agency or Authority of Transit Service,South Central Tennessee Development District,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
a26fcbdd6ea7779412e088bde658f24a,2021,5R01-50232,,Tier II,,,,,,28.0,Macomb,,5.0,,2202.0,61455.0,DAF5SWFYEVM6,,,,1635638400000,,232 E Jackson St,,1625011200000,5R01,,Rural,,Rural General Public Transit,IL,,,,Rural Reporter,5R01-014,28.0,http://www.837ride.com,Illinois Department of Transportation,,"City, County or Local Government Unit or Department of Transportation",City of Macomb,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
d3f14165c6d57b8261814d5e7d08c794,2021,5R03-50240,,Tier II,,,,,,10.0,Manistique,1207.0,5.0,,,49854.0,,,,,1643587200000,,335 N. East Road,,1632960000000,5R03,,Rural,,Rural General Public Transit,MI,,,,Rural Reporter,5R03-064,10.0,http://www.schoolcraftcounty.net/departments_1.asp,Michigan Department of Transportation,,Independent Public Agency or Authority of Transit Service,Schoolcraft Transit Authority,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
d068842afa4467641a06f5cdcbf47a0e,2021,5R04-50334,,Tier II,6.0,,,,,27.0,Montevideo,,5.0,,1370.0,56265.0,JC92LNDR5RJ4,,,,1635638400000,,719 N 7Th St Suite 302,,1625011200000,5R04,,Rural,,Rural General Public Transit,MN,6.0,,,Rural Reporter,5R04-056,27.0,http://www.prairiefive.com,Minnesota Department of Transportation ,,Independent Public Agency or Authority of Transit Service,"Prairie Five CAC, Inc.",2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
3a3506ab19b2ecbbb2699be4bf1285ec,2021,5R06-55376,,Tier II,,,,,,,Wisconsin Rapids,,5.0,,6364.0,54494.0,V8QSXGHFJRZ1,,,,1635638400000,,1191 Huntington Ave,,1625011200000,5R06,,Asset,,Asset Subrecipient,WI,,,,Reduced Asset Reporter,,,www.odcinc.com,Wisconsin Department of Transportation,,Private-Non-Profit Corporation,Opportunity Development Centers,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
