GEOID,NAME,ttl_jobs,ttl_population
06083002306,"Census Tract 23.06, Santa Barbara County, California",35787,9003
06083002402,"Census Tract 24.02, Santa Barbara County, California",26618,13173
06083002403,"Census Tract 24.03, Santa Barbara County, California",23718,6850
06083002404,"Census Tract 24.04, Santa Barbara County, California",22609,8949
06083002502,"Census Tract 25.02, Santa Barbara County, California",26398,7573
06083002604,"Census Tract 26.04, Santa Barbara County, California",50833,2879
06083002606,"Census Tract 26.06, Santa Barbara County, California",31125,3400
06083002702,"Census Tract 27.02, Santa Barbara County, California",26266,7781
06083002703,"Census Tract 27.03, Santa Barbara County, California",23472,4416
06083002705,"Census Tract 27.05, Santa Barbara County, California",28803,4162
06083002706,"Census Tract 27.06, Santa Barbara County, California",25004,6440
06083002707,"Census Tract 27.07, Santa Barbara County, California",37554,2173
06083002708,"Census Tract 27.08, Santa Barbara County, California",36753,2302
06083002802,"Census Tract 28.02, Santa Barbara County, California",41908,7591
06083002806,"Census Tract 28.06, Santa Barbara County, California",45451,2505
06083002808,"Census Tract 28.08, Santa Barbara County, California",47017,8114
06083002809,"Census Tract 28.09, Santa Barbara County, California",47250,5229
06083002906,"Census Tract 29.06, Santa Barbara County, California",48914,3663
06083002907,"Census Tract 29.07, Santa Barbara County, California",61168,3662
06083002909,"Census Tract 29.09, Santa Barbara County, California",39432,5852
06083002913,"Census Tract 29.13, Santa Barbara County, California",45764,3852
06083002914,"Census Tract 29.14, Santa Barbara County, California",49110,3237
06083002915,"Census Tract 29.15, Santa Barbara County, California",36394,834
06083002922,"Census Tract 29.22, Santa Barbara County, California",10131,11983
06083002924,"Census Tract 29.24, Santa Barbara County, California",7264,6280
06083002926,"Census Tract 29.26, Santa Barbara County, California",6587,6272
06083002928,"Census Tract 29.28, Santa Barbara County, California",14330,4490
06083002930,"Census Tract 29.30, Santa Barbara County, California",43086,8421
06083002932,"Census Tract 29.32, Santa Barbara County, California",41759,2273
06083003001,"Census Tract 30.01, Santa Barbara County, California",30962,5766
06083003004,"Census Tract 30.04, Santa Barbara County, California",50663,4885
06083003005,"Census Tract 30.05, Santa Barbara County, California",43852,5109
06083003007,"Census Tract 30.07, Santa Barbara County, California",52177,3536
06083003102,"Census Tract 31.02, Santa Barbara County, California",31804,3296
06083980000,"Census Tract 9800, Santa Barbara County, California",NA,0
06083980100,"Census Tract 9801, Santa Barbara County, California",NA,10
06083990000,"Census Tract 9900, Santa Barbara County, California",NA,0
06085500100,"Census Tract 5001, Santa Clara County, California",48958,8306
06085500200,"Census Tract 5002, Santa Clara County, California",69083,5969
06085500300,"Census Tract 5003, Santa Clara County, California",62799,3788
06085500400,"Census Tract 5004, Santa Clara County, California",54778,2657
06085500500,"Census Tract 5005, Santa Clara County, California",76789,5500
06085500600,"Census Tract 5006, Santa Clara County, California",73105,5884
06085500800,"Census Tract 5008, Santa Clara County, California",85310,4180
06085500901,"Census Tract 5009.01, Santa Clara County, California",52145,4197
06085500902,"Census Tract 5009.02, Santa Clara County, California",8308,5659
06085501000,"Census Tract 5010, Santa Clara County, California",30588,5414
06085501101,"Census Tract 5011.01, Santa Clara County, California",48672,4695
06085501102,"Census Tract 5011.02, Santa Clara County, California",40673,4305
06085501200,"Census Tract 5012, Santa Clara County, California",40348,4111
06085501300,"Census Tract 5013, Santa Clara County, California",27639,3951
06085501401,"Census Tract 5014.01, Santa Clara County, California",31017,3226
06085501402,"Census Tract 5014.02, Santa Clara County, California",34508,3046
06085501501,"Census Tract 5015.01, Santa Clara County, California",30433,4623
06085501502,"Census Tract 5015.02, Santa Clara County, California",30683,4843
06085501600,"Census Tract 5016, Santa Clara County, California",29688,7716
06085501700,"Census Tract 5017, Santa Clara County, California",35735,4982
06085501800,"Census Tract 5018, Santa Clara County, California",53750,4823
06085501900,"Census Tract 5019, Santa Clara County, California",70960,5401
06085502001,"Census Tract 5020.01, Santa Clara County, California",47804,5093
06085502002,"Census Tract 5020.02, Santa Clara County, California",28826,6052
06085502101,"Census Tract 5021.01, Santa Clara County, California",63024,5081
06085502102,"Census Tract 5021.02, Santa Clara County, California",32336,7726
06085502201,"Census Tract 5022.01, Santa Clara County, California",55993,7541
06085502202,"Census Tract 5022.02, Santa Clara County, California",75427,2735
06085502301,"Census Tract 5023.01, Santa Clara County, California",87131,3535
06085502302,"Census Tract 5023.02, Santa Clara County, California",59671,3000
06085502400,"Census Tract 5024, Santa Clara County, California",86482,6909
06085502500,"Census Tract 5025, Santa Clara County, California",102813,6746
06085502601,"Census Tract 5026.01, Santa Clara County, California",86900,2673
06085502603,"Census Tract 5026.03, Santa Clara County, California",61000,2830
06085502604,"Census Tract 5026.04, Santa Clara County, California",63553,4116
06085502701,"Census Tract 5027.01, Santa Clara County, California",55982,5235
06085502702,"Census Tract 5027.02, Santa Clara County, California",95360,8456
06085502800,"Census Tract 5028, Santa Clara County, California",62500,4363
06085502901,"Census Tract 5029.01, Santa Clara County, California",71541,6104
06085502902,"Census Tract 5029.02, Santa Clara County, California",85388,7893
06085502903,"Census Tract 5029.03, Santa Clara County, California",78176,5172
06085502906,"Census Tract 5029.06, Santa Clara County, California",61313,4542
06085502907,"Census Tract 5029.07, Santa Clara County, California",70688,3936
06085502908,"Census Tract 5029.08, Santa Clara County, California",58247,7294
06085502909,"Census Tract 5029.09, Santa Clara County, California",63349,5416
06085502910,"Census Tract 5029.10, Santa Clara County, California",58945,3733
06085503001,"Census Tract 5030.01, Santa Clara County, California",106940,4123
06085503002,"Census Tract 5030.02, Santa Clara County, California",77375,3589
06085503003,"Census Tract 5030.03, Santa Clara County, California",82159,5388
06085503105,"Census Tract 5031.05, Santa Clara County, California",31386,2460
06085503108,"Census Tract 5031.08, Santa Clara County, California",66649,8222
06085503110,"Census Tract 5031.10, Santa Clara County, California",25202,4917
06085503111,"Census Tract 5031.11, Santa Clara County, California",38948,5132
06085503112,"Census Tract 5031.12, Santa Clara County, California",37008,4141
06085503113,"Census Tract 5031.13, Santa Clara County, California",31579,5052
06085503115,"Census Tract 5031.15, Santa Clara County, California",63478,7372
06085503116,"Census Tract 5031.16, Santa Clara County, California",52976,6178
06085503117,"Census Tract 5031.17, Santa Clara County, California",30625,3071
06085503118,"Census Tract 5031.18, Santa Clara County, California",38916,5286
06085503121,"Census Tract 5031.21, Santa Clara County, California",35586,4788
06085503122,"Census Tract 5031.22, Santa Clara County, California",27019,3602
06085503123,"Census Tract 5031.23, Santa Clara County, California",32996,3901
06085503204,"Census Tract 5032.04, Santa Clara County, California",32303,8105
06085503207,"Census Tract 5032.07, Santa Clara County, California",43782,4150
06085503208,"Census Tract 5032.08, Santa Clara County, California",35383,4631
06085503210,"Census Tract 5032.10, Santa Clara County, California",42844,4254
06085503211,"Census Tract 5032.11, Santa Clara County, California",39925,4592
06085503212,"Census Tract 5032.12, Santa Clara County, California",44267,4379
06085503213,"Census Tract 5032.13, Santa Clara County, California",39052,4925
06085503214,"Census Tract 5032.14, Santa Clara County, California",32282,8468
06085503217,"Census Tract 5032.17, Santa Clara County, California",33846,4834
06085503218,"Census Tract 5032.18, Santa Clara County, California",26405,5118
06085503304,"Census Tract 5033.04, Santa Clara County, California",31616,7213
06085503305,"Census Tract 5033.05, Santa Clara County, California",33639,5810
06085503306,"Census Tract 5033.06, Santa Clara County, California",32162,4373
06085503312,"Census Tract 5033.12, Santa Clara County, California",37755,4027
06085503313,"Census Tract 5033.13, Santa Clara County, California",66085,4629
06085503315,"Census Tract 5033.15, Santa Clara County, California",42226,8637
06085503321,"Census Tract 5033.21, Santa Clara County, California",52333,4690
06085503322,"Census Tract 5033.22, Santa Clara County, California",42083,4495
06085503323,"Census Tract 5033.23, Santa Clara County, California",41939,4763
06085503324,"Census Tract 5033.24, Santa Clara County, California",55313,3625
06085503325,"Census Tract 5033.25, Santa Clara County, California",48804,4722
06085503326,"Census Tract 5033.26, Santa Clara County, California",81232,7263
06085503327,"Census Tract 5033.27, Santa Clara County, California",43733,4504
06085503329,"Census Tract 5033.29, Santa Clara County, California",96032,4107
06085503330,"Census Tract 5033.30, Santa Clara County, California",106853,7849
06085503331,"Census Tract 5033.31, Santa Clara County, California",57652,3405
06085503332,"Census Tract 5033.32, Santa Clara County, California",95185,5642
06085503333,"Census Tract 5033.33, Santa Clara County, California",64000,4896
06085503334,"Census Tract 5033.34, Santa Clara County, California",127482,8938
06085503336,"Census Tract 5033.36, Santa Clara County, California",41715,3580
06085503337,"Census Tract 5033.37, Santa Clara County, California",40000,3455
06085503401,"Census Tract 5034.01, Santa Clara County, California",32798,4468
06085503402,"Census Tract 5034.02, Santa Clara County, California",24432,5286
06085503504,"Census Tract 5035.04, Santa Clara County, California",33935,6346
06085503506,"Census Tract 5035.06, Santa Clara County, California",31763,6816
06085503507,"Census Tract 5035.07, Santa Clara County, California",31068,2397
06085503508,"Census Tract 5035.08, Santa Clara County, California",26742,6533
06085503509,"Census Tract 5035.09, Santa Clara County, California",37207,4449
06085503510,"Census Tract 5035.10, Santa Clara County, California",34665,5826
06085503511,"Census Tract 5035.11, Santa Clara County, California",38951,3620
06085503601,"Census Tract 5036.01, Santa Clara County, California",32459,3383
06085503602,"Census Tract 5036.02, Santa Clara County, California",26056,5602
06085503703,"Census Tract 5037.03, Santa Clara County, California",33068,4073
06085503707,"Census Tract 5037.07, Santa Clara County, California",36319,6087
06085503708,"Census Tract 5037.08, Santa Clara County, California",36118,2955
06085503709,"Census Tract 5037.09, Santa Clara County, California",26326,6457
06085503710,"Census Tract 5037.10, Santa Clara County, California",31447,3858
06085503711,"Census Tract 5037.11, Santa Clara County, California",30397,5368
06085503712,"Census Tract 5037.12, Santa Clara County, California",35610,4484
06085503713,"Census Tract 5037.13, Santa Clara County, California",31250,3550
06085503802,"Census Tract 5038.02, Santa Clara County, California",41511,8810
06085503803,"Census Tract 5038.03, Santa Clara County, California",42332,4704
06085503804,"Census Tract 5038.04, Santa Clara County, California",53259,5285
06085503902,"Census Tract 5039.02, Santa Clara County, California",43311,5973
06085503903,"Census Tract 5039.03, Santa Clara County, California",45750,3773
06085504001,"Census Tract 5040.01, Santa Clara County, California",30782,6078
06085504002,"Census Tract 5040.02, Santa Clara County, California",32798,6772
06085504101,"Census Tract 5041.01, Santa Clara County, California",32164,5095
06085504102,"Census Tract 5041.02, Santa Clara County, California",33010,5883
06085504201,"Census Tract 5042.01, Santa Clara County, California",54638,5079
06085504202,"Census Tract 5042.02, Santa Clara County, California",60724,4359
06085504307,"Census Tract 5043.07, Santa Clara County, California",53949,5532
06085504308,"Census Tract 5043.08, Santa Clara County, California",70846,4537
06085504311,"Census Tract 5043.11, Santa Clara County, California",95084,7331
06085504314,"Census Tract 5043.14, Santa Clara County, California",59211,4897
06085504315,"Census Tract 5043.15, Santa Clara County, California",53514,6781
06085504316,"Census Tract 5043.16, Santa Clara County, California",54131,4760
06085504317,"Census Tract 5043.17, Santa Clara County, California",47350,4786
06085504318,"Census Tract 5043.18, Santa Clara County, California",35401,6095
06085504319,"Census Tract 5043.19, Santa Clara County, California",70136,7633
06085504320,"Census Tract 5043.20, Santa Clara County, California",64500,2931
06085504321,"Census Tract 5043.21, Santa Clara County, California",42377,5574
06085504322,"Census Tract 5043.22, Santa Clara County, California",75780,5936
06085504323,"Census Tract 5043.23, Santa Clara County, California",59643,6005
06085504410,"Census Tract 5044.10, Santa Clara County, California",37983,4724
06085504411,"Census Tract 5044.11, Santa Clara County, California",45553,5884
06085504412,"Census Tract 5044.12, Santa Clara County, California",38925,4873
06085504413,"Census Tract 5044.13, Santa Clara County, California",83507,1981
06085504414,"Census Tract 5044.14, Santa Clara County, California",86865,5221
06085504415,"Census Tract 5044.15, Santa Clara County, California",61161,5836
06085504416,"Census Tract 5044.16, Santa Clara County, California",54677,3777
06085504417,"Census Tract 5044.17, Santa Clara County, California",61458,269
06085504418,"Census Tract 5044.18, Santa Clara County, California",42975,5115
06085504420,"Census Tract 5044.20, Santa Clara County, California",61014,4694
06085504421,"Census Tract 5044.21, Santa Clara County, California",62097,5437
06085504422,"Census Tract 5044.22, Santa Clara County, California",43770,3849
06085504423,"Census Tract 5044.23, Santa Clara County, California",49792,2551
06085504504,"Census Tract 5045.04, Santa Clara County, California",100107,12367
06085504505,"Census Tract 5045.05, Santa Clara County, California",88534,9011
06085504506,"Census Tract 5045.06, Santa Clara County, California",86333,7088
06085504507,"Census Tract 5045.07, Santa Clara County, California",49314,6459
06085504601,"Census Tract 5046.01, Santa Clara County, California",37241,1016
06085504602,"Census Tract 5046.02, Santa Clara County, California",53659,2355
06085504700,"Census Tract 5047, Santa Clara County, California",26544,588
06085504802,"Census Tract 5048.02, Santa Clara County, California",53917,5516
06085504803,"Census Tract 5048.03, Santa Clara County, California",82006,7021
06085504805,"Census Tract 5048.05, Santa Clara County, California",53235,7286
06085504806,"Census Tract 5048.06, Santa Clara County, California",48236,3052
06085504901,"Census Tract 5049.01, Santa Clara County, California",102917,9956
06085505001,"Census Tract 5050.01, Santa Clara County, California",71944,10204
06085505006,"Census Tract 5050.06, Santa Clara County, California",118034,11441
06085505007,"Census Tract 5050.07, Santa Clara County, California",38629,4239
06085505008,"Census Tract 5050.08, Santa Clara County, California",106942,7769
06085505009,"Census Tract 5050.09, Santa Clara County, California",56932,11332
06085505100,"Census Tract 5051, Santa Clara County, California",62617,4076
06085505202,"Census Tract 5052.02, Santa Clara County, California",48845,6936
06085505203,"Census Tract 5052.03, Santa Clara County, California",30306,5964
06085505301,"Census Tract 5053.01, Santa Clara County, California",50806,5197
06085505302,"Census Tract 5053.02, Santa Clara County, California",57500,4168
06085505303,"Census Tract 5053.03, Santa Clara County, California",51286,6345
06085505304,"Census Tract 5053.04, Santa Clara County, California",64853,3266
06085505305,"Census Tract 5053.05, Santa Clara County, California",64981,5859
06085505401,"Census Tract 5054.01, Santa Clara County, California",75240,7423
06085505402,"Census Tract 5054.02, Santa Clara County, California",71375,3125
06085505403,"Census Tract 5054.03, Santa Clara County, California",86222,8742
06085505500,"Census Tract 5055, Santa Clara County, California",63386,4365
06085505600,"Census Tract 5056, Santa Clara County, California",33125,4557
06085505700,"Census Tract 5057, Santa Clara County, California",49457,6726
06085505800,"Census Tract 5058, Santa Clara County, California",73014,4279
06085505900,"Census Tract 5059, Santa Clara County, California",74934,7393
06085506000,"Census Tract 5060, Santa Clara County, California",69982,4752
06085506101,"Census Tract 5061.01, Santa Clara County, California",64313,4381
06085506102,"Census Tract 5061.02, Santa Clara County, California",83989,4158
06085506103,"Census Tract 5061.03, Santa Clara County, California",84241,5090
06085506202,"Census Tract 5062.02, Santa Clara County, California",83417,7389
06085506203,"Census Tract 5062.03, Santa Clara County, California",56840,6589
06085506204,"Census Tract 5062.04, Santa Clara County, California",76181,5568
06085506301,"Census Tract 5063.01, Santa Clara County, California",51414,5443
06085506302,"Census Tract 5063.02, Santa Clara County, California",64401,6778
06085506304,"Census Tract 5063.04, Santa Clara County, California",61917,5262
06085506305,"Census Tract 5063.05, Santa Clara County, California",44294,6726
06085506401,"Census Tract 5064.01, Santa Clara County, California",62254,5017
06085506402,"Census Tract 5064.02, Santa Clara County, California",52788,5784
06085506501,"Census Tract 5065.01, Santa Clara County, California",35467,7421
06085506502,"Census Tract 5065.02, Santa Clara County, California",70000,3941
06085506503,"Census Tract 5065.03, Santa Clara County, California",56938,6241
06085506601,"Census Tract 5066.01, Santa Clara County, California",65317,4568
06085506603,"Census Tract 5066.03, Santa Clara County, California",86490,3923
06085506604,"Census Tract 5066.04, Santa Clara County, California",79625,7753
06085506605,"Census Tract 5066.05, Santa Clara County, California",69853,4387
06085506606,"Census Tract 5066.06, Santa Clara County, California",45769,4468
06085506701,"Census Tract 5067.01, Santa Clara County, California",63125,3998
06085506702,"Census Tract 5067.02, Santa Clara County, California",68712,5860
06085506703,"Census Tract 5067.03, Santa Clara County, California",99350,3564
06085506801,"Census Tract 5068.01, Santa Clara County, California",85855,5832
06085506802,"Census Tract 5068.02, Santa Clara County, California",86277,5674
06085506803,"Census Tract 5068.03, Santa Clara County, California",80548,7344
06085506804,"Census Tract 5068.04, Santa Clara County, California",116288,3920
06085506900,"Census Tract 5069, Santa Clara County, California",92296,7939
06085507001,"Census Tract 5070.01, Santa Clara County, California",104583,7095
06085507002,"Census Tract 5070.02, Santa Clara County, California",148056,3050
06085507100,"Census Tract 5071, Santa Clara County, California",82368,3211
06085507203,"Census Tract 5072.03, Santa Clara County, California",106000,2971
06085507205,"Census Tract 5072.05, Santa Clara County, California",120853,4853
06085507206,"Census Tract 5072.06, Santa Clara County, California",176406,2426
06085507301,"Census Tract 5073.01, Santa Clara County, California",129660,6602
06085507302,"Census Tract 5073.02, Santa Clara County, California",106429,2892
06085507401,"Census Tract 5074.01, Santa Clara County, California",118676,5858
06085507402,"Census Tract 5074.02, Santa Clara County, California",97349,4013
06085507500,"Census Tract 5075, Santa Clara County, California",109306,5927
06085507600,"Census Tract 5076, Santa Clara County, California",126186,5566
06085507701,"Census Tract 5077.01, Santa Clara County, California",104818,3534
06085507702,"Census Tract 5077.02, Santa Clara County, California",125337,6161
06085507703,"Census Tract 5077.03, Santa Clara County, California",128179,8116
06085507805,"Census Tract 5078.05, Santa Clara County, California",91716,5465
06085507806,"Census Tract 5078.06, Santa Clara County, California",107664,5971
06085507807,"Census Tract 5078.07, Santa Clara County, California",104156,3383
06085507808,"Census Tract 5078.08, Santa Clara County, California",124279,5580
06085507903,"Census Tract 5079.03, Santa Clara County, California",107170,4968
06085507904,"Census Tract 5079.04, Santa Clara County, California",128534,3195
06085507905,"Census Tract 5079.05, Santa Clara County, California",79313,6063
06085507906,"Census Tract 5079.06, Santa Clara County, California",142431,4286
06085508001,"Census Tract 5080.01, Santa Clara County, California",133750,7487
06085508003,"Census Tract 5080.03, Santa Clara County, California",85766,2480
06085508004,"Census Tract 5080.04, Santa Clara County, California",108202,6221
06085508101,"Census Tract 5081.01, Santa Clara County, California",151830,6768
06085508102,"Census Tract 5081.02, Santa Clara County, California",109747,3408
06085508202,"Census Tract 5082.02, Santa Clara County, California",98466,7600
06085508203,"Census Tract 5082.03, Santa Clara County, California",131736,5630
06085508204,"Census Tract 5082.04, Santa Clara County, California",104783,4122
06085508301,"Census Tract 5083.01, Santa Clara County, California",125399,4667
06085508303,"Census Tract 5083.03, Santa Clara County, California",115114,2518
06085508304,"Census Tract 5083.04, Santa Clara County, California",66250,8452
06085508401,"Census Tract 5084.01, Santa Clara County, California",119554,7144
06085508403,"Census Tract 5084.03, Santa Clara County, California",118693,3131
06085508404,"Census Tract 5084.04, Santa Clara County, California",104375,6947
06085508503,"Census Tract 5085.03, Santa Clara County, California",100241,6575
06085508504,"Census Tract 5085.04, Santa Clara County, California",87360,8604
06085508505,"Census Tract 5085.05, Santa Clara County, California",118700,4871
06085508507,"Census Tract 5085.07, Santa Clara County, California",99609,2926
06085508508,"Census Tract 5085.08, Santa Clara County, California",83219,5576
06085508601,"Census Tract 5086.01, Santa Clara County, California",102316,3722
06085508602,"Census Tract 5086.02, Santa Clara County, California",96680,5054
06085508703,"Census Tract 5087.03, Santa Clara County, California",91897,8274
06085508704,"Census Tract 5087.04, Santa Clara County, California",87321,7587
06085508800,"Census Tract 5088, Santa Clara County, California",72279,3884
06085508900,"Census Tract 5089, Santa Clara County, California",50128,5184
06085509000,"Census Tract 5090, Santa Clara County, California",41702,7570
06085509102,"Census Tract 5091.02, Santa Clara County, California",108307,5051
06085509105,"Census Tract 5091.05, Santa Clara County, California",107148,7166
06085509106,"Census Tract 5091.06, Santa Clara County, California",78125,4473
06085509107,"Census Tract 5091.07, Santa Clara County, California",81417,4957
06085509108,"Census Tract 5091.08, Santa Clara County, California",80938,4428
06085509109,"Census Tract 5091.09, Santa Clara County, California",121814,4978
06085509201,"Census Tract 5092.01, Santa Clara County, California",100694,5524
06085509202,"Census Tract 5092.02, Santa Clara County, California",79830,4708
06085509302,"Census Tract 5093.02, Santa Clara County, California",87228,3241
06085509303,"Census Tract 5093.03, Santa Clara County, California",104408,3563
06085509304,"Census Tract 5093.04, Santa Clara County, California",67321,3607
06085509401,"Census Tract 5094.01, Santa Clara County, California",92213,3806
06085509403,"Census Tract 5094.03, Santa Clara County, California",64237,5779
06085509404,"Census Tract 5094.04, Santa Clara County, California",68984,7129
06085509500,"Census Tract 5095, Santa Clara County, California",64544,5729
06085509600,"Census Tract 5096, Santa Clara County, California",105490,3686
06085509700,"Census Tract 5097, Santa Clara County, California",121272,3135
06085509801,"Census Tract 5098.01, Santa Clara County, California",75481,5606
06085509802,"Census Tract 5098.02, Santa Clara County, California",130703,3167
06085509901,"Census Tract 5099.01, Santa Clara County, California",146000,1938
06085509902,"Census Tract 5099.02, Santa Clara County, California",102353,5125
06085510001,"Census Tract 5100.01, Santa Clara County, California",108661,6564
06085510002,"Census Tract 5100.02, Santa Clara County, California",118456,3616
06085510100,"Census Tract 5101, Santa Clara County, California",143750,2906
06085510200,"Census Tract 5102, Santa Clara County, California",150184,4624
06085510300,"Census Tract 5103, Santa Clara County, California",135750,4246
06085510400,"Census Tract 5104, Santa Clara County, California",145947,3705
06085510500,"Census Tract 5105, Santa Clara County, California",170625,4541
06085510600,"Census Tract 5106, Santa Clara County, California",100890,5761
06085510700,"Census Tract 5107, Santa Clara County, California",92695,5240
06085510801,"Census Tract 5108.01, Santa Clara County, California",118036,5954
06085510802,"Census Tract 5108.02, Santa Clara County, California",105667,2038
06085510803,"Census Tract 5108.03, Santa Clara County, California",90278,2700
06085510900,"Census Tract 5109, Santa Clara County, California",96815,5494
06085511000,"Census Tract 5110, Santa Clara County, California",109481,6833
06085511100,"Census Tract 5111, Santa Clara County, California",140042,5543
06085511200,"Census Tract 5112, Santa Clara County, California",130625,4698
06085511301,"Census Tract 5113.01, Santa Clara County, California",82674,3888
06085511302,"Census Tract 5113.02, Santa Clara County, California",93208,3998
06085511400,"Census Tract 5114, Santa Clara County, California",148125,3505
06085511500,"Census Tract 5115, Santa Clara County, California",91483,7992
06085511608,"Census Tract 5116.08, Santa Clara County, California",7213,3302
06085511609,"Census Tract 5116.09, Santa Clara County, California",83232,3407
06085511701,"Census Tract 5117.01, Santa Clara County, California",126285,4392
06085511702,"Census Tract 5117.02, Santa Clara County, California",127300,2635
06085511704,"Census Tract 5117.04, Santa Clara County, California",131667,4789
06085511705,"Census Tract 5117.05, Santa Clara County, California",140417,1113
06085511707,"Census Tract 5117.07, Santa Clara County, California",110417,2820
06085511800,"Census Tract 5118, Santa Clara County, California",76824,4335
06085511905,"Census Tract 5119.05, Santa Clara County, California",106250,3408
06085511907,"Census Tract 5119.07, Santa Clara County, California",97328,4223
06085511909,"Census Tract 5119.09, Santa Clara County, California",124283,7737
06085511910,"Census Tract 5119.10, Santa Clara County, California",140662,3145
06085511911,"Census Tract 5119.11, Santa Clara County, California",80387,4934
06085511912,"Census Tract 5119.12, Santa Clara County, California",113553,5678
06085511913,"Census Tract 5119.13, Santa Clara County, California",87426,4320
06085511914,"Census Tract 5119.14, Santa Clara County, California",92097,5722
06085511915,"Census Tract 5119.15, Santa Clara County, California",34610,3664
06085511916,"Census Tract 5119.16, Santa Clara County, California",87155,4797
06085512001,"Census Tract 5120.01, Santa Clara County, California",84491,6868
06085512005,"Census Tract 5120.05, Santa Clara County, California",63422,6817
06085512017,"Census Tract 5120.17, Santa Clara County, California",43750,7565
06085512019,"Census Tract 5120.19, Santa Clara County, California",59886,4863
06085512020,"Census Tract 5120.20, Santa Clara County, California",44704,7825
06085512021,"Census Tract 5120.21, Santa Clara County, California",55056,6491
06085512022,"Census Tract 5120.22, Santa Clara County, California",48304,5523
06085512023,"Census Tract 5120.23, Santa Clara County, California",47021,5553
06085512024,"Census Tract 5120.24, Santa Clara County, California",59464,5187
06085512025,"Census Tract 5120.25, Santa Clara County, California",69911,3124
06085512026,"Census Tract 5120.26, Santa Clara County, California",58273,4120
06085512027,"Census Tract 5120.27, Santa Clara County, California",59265,4830
06085512029,"Census Tract 5120.29, Santa Clara County, California",70051,6698
06085512030,"Census Tract 5120.30, Santa Clara County, California",75648,3350
06085512031,"Census Tract 5120.31, Santa Clara County, California",58013,4661
06085512032,"Census Tract 5120.32, Santa Clara County, California",59150,2997
06085512033,"Census Tract 5120.33, Santa Clara County, California",60757,9884
06085512034,"Census Tract 5120.34, Santa Clara County, California",72258,3082
06085512035,"Census Tract 5120.35, Santa Clara County, California",62000,4924
06085512036,"Census Tract 5120.36, Santa Clara County, California",77670,5187
06085512037,"Census Tract 5120.37, Santa Clara County, California",65135,3416
06085512038,"Census Tract 5120.38, Santa Clara County, California",46452,3254
06085512039,"Census Tract 5120.39, Santa Clara County, California",49601,5402
06085512042,"Census Tract 5120.42, Santa Clara County, California",40547,3020
06085512043,"Census Tract 5120.43, Santa Clara County, California",31869,6583
06085512045,"Census Tract 5120.45, Santa Clara County, California",57534,5653
06085512047,"Census Tract 5120.47, Santa Clara County, California",55833,5808
06085512052,"Census Tract 5120.52, Santa Clara County, California",63668,4473
06085512053,"Census Tract 5120.53, Santa Clara County, California",48765,4451
06085512100,"Census Tract 5121, Santa Clara County, California",54773,1527
06085512200,"Census Tract 5122, Santa Clara County, California",77690,3859
06085512305,"Census Tract 5123.05, Santa Clara County, California",71033,5039
06085512307,"Census Tract 5123.07, Santa Clara County, California",76447,6884
06085512308,"Census Tract 5123.08, Santa Clara County, California",83318,8784
06085512309,"Census Tract 5123.09, Santa Clara County, California",66563,5026
06085512310,"Census Tract 5123.10, Santa Clara County, California",49134,5050
06085512311,"Census Tract 5123.11, Santa Clara County, California",62530,4211
06085512312,"Census Tract 5123.12, Santa Clara County, California",68470,3624
06085512313,"Census Tract 5123.13, Santa Clara County, California",35448,3843
06085512314,"Census Tract 5123.14, Santa Clara County, California",44766,6522
06085512401,"Census Tract 5124.01, Santa Clara County, California",32388,4635
06085512402,"Census Tract 5124.02, Santa Clara County, California",47231,5030
06085512503,"Census Tract 5125.03, Santa Clara County, California",66581,9105
06085512505,"Census Tract 5125.05, Santa Clara County, California",41019,8465
06085512506,"Census Tract 5125.06, Santa Clara County, California",37839,7227
06085512508,"Census Tract 5125.08, Santa Clara County, California",31319,8351
06085512509,"Census Tract 5125.09, Santa Clara County, California",51368,5952
06085512510,"Census Tract 5125.10, Santa Clara County, California",52014,7345
06085512602,"Census Tract 5126.02, Santa Clara County, California",37364,2404
06085512603,"Census Tract 5126.03, Santa Clara County, California",31112,4634
06085512604,"Census Tract 5126.04, Santa Clara County, California",36171,4886
06085513000,"Census Tract 5130, Santa Clara County, California",34908,9578
06085513500,"Census Tract 5135, Santa Clara County, California",46364,1202
06087100100,"Census Tract 1001, Santa Cruz County, California",54447,2234
06087100200,"Census Tract 1002, Santa Cruz County, California",37802,7156
06087100300,"Census Tract 1003, Santa Cruz County, California",55688,3563
06087100400,"Census Tract 1004, Santa Cruz County, California",3960,10486
06087100500,"Census Tract 1005, Santa Cruz County, California",28389,6440
06087100600,"Census Tract 1006, Santa Cruz County, California",36745,3665
06087100700,"Census Tract 1007, Santa Cruz County, California",37482,2015
06087100800,"Census Tract 1008, Santa Cruz County, California",36329,6608
06087100900,"Census Tract 1009, Santa Cruz County, California",49566,4397
06087101000,"Census Tract 1010, Santa Cruz County, California",24386,8081
06087101100,"Census Tract 1011, Santa Cruz County, California",64030,5567
06087101200,"Census Tract 1012, Santa Cruz County, California",26310,3174
06087110100,"Census Tract 1101, Santa Cruz County, California",28003,7760
06087110200,"Census Tract 1102, Santa Cruz County, California",30086,7957
06087110300,"Census Tract 1103, Santa Cruz County, California",24431,7275
06087110400,"Census Tract 1104, Santa Cruz County, California",29118,8077
06087110501,"Census Tract 1105.01, Santa Cruz County, California",24235,8594
06087110502,"Census Tract 1105.02, Santa Cruz County, California",24825,6423
